Rank,University,Artificial intelligence,Computer systems and networks,Cybersecurity,Databases and data mining,Digital Libraries,Human computer interaction,Machine Learning,Medical Image Computing,Natural Language Processing,Parallel Computing,Program Analysis,Programming Languages,Programming languages and verification,Vision and graphics
3017,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,IMDEA Networks Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,IMDEA Networks Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,Imperial College London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,University of Pisa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,Universidad Rey Juan Carlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,Universidad Rey Juan Carlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,Universidad Rey Juan Carlos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,Polytechnic University of Catalonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,University of Innsbruck,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,Polytechnic University of Catalonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,Saarland University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,College of William and Mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,Stevens Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,Politecnico di Milano,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,Stevens Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,University of Murcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,University of Groningen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,University of Groningen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,University of Crete,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,George Mason University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,Lancaster University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,NTUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,University of Crete,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,George Mason University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,AUEB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,University of Athens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,Tampere University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,University of Manchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,Australian National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,Masaryk University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,University of Helsinki,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,Aalto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,Aalto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,Aalto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,Universidade NOVA de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,Aberystwyth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,University of Waikato,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,Georgia State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,IIIT Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,University of Cambridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,University of Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,Univ. of California - Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,University of Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,NISER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,University of Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,IIT Kharagpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,National Institute of Technology Silchar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,Nanyang Technological University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,University of Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,New York University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,Univ. of Maryland - Baltimore County,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,Plaksha University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,Colorado State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,Yale University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,IIT Madras,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,University of Sydney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,University of Sydney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,Western University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,Nanyang Technological University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,University of Bergen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,Oakland University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,University of Michigan-Dearborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,Chongqing University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,BUPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,University College Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,Texas State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,Lehigh University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,Univ. of California - Irvine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,University of Manchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,University of Athens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,TU Delft,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,University of Piraeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,University of Crete,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,University of Ioannina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,TU Delft,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,University of Missouri - Kansas City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,Indiana University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,IIT Ropar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,IUPUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,National University of Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,University of Aberdeen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,City University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,IIIT Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,Heriot-Watt University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,Indiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,Binghamton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,University of Maryland - College Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,Northwestern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,Singapore Management University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,Shiv Nadar University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,Tampere University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,UNSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,Boğaziçi University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,Univ. of California - Irvine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,Kent State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,Missouri S&T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,University of Tartu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,King Abdulaziz University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,Michigan State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,Royal Holloway University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,Northeastern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,University of Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,Cornell University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,Hebrew University of Jerusalem,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,University of Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,Tampere University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,UNICAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,University of Groningen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,Stony Brook University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,University of Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,TU Delft,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,Harvard University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,Hasso Plattner Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,Ben-Gurion University of the Negev,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,Bar-Ilan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,Monash University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,Technion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,Lehigh University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,University of Massachusetts Lowell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,Florida International University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,University of Massachusetts Lowell,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,Indiana University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,ISI Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,Naval Postgraduate School,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,ISI Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,Aalborg University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,IIT Patna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3176,IIT Guwahati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3177,Univ. of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3178,IISc Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,Sapienza University of Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,NTUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182,University of Ioannina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,KTH Royal Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,University of Ioannina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,University of Piraeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,NISER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,University of Central Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,IIT Kharagpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,University of Texas - El Paso,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,IUPUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3191,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,Radboud University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,Northeastern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,University of Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,Tata Inst. of Fundamental Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,George Washington University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3198,IISc Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,Rice University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,Rice University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3202,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,University of Nottingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,Yale University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,University of Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,University of Freiburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3209,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,University of North Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211,TU Ilmenau,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,Naval Postgraduate School,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3213,IIT Kanpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,National University of Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,BITS Pilani-Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,BITS Pilani-Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,Ohio State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,IIT Guwahati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,UNICAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,Ecole Normale Superieure de Lyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,CRIStAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,TU Kaiserslautern,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,TU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,University of Vienna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,University of Hannover,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,Aalborg University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,University of Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,University of Tartu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,Leiden University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,Bundeswehr University Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,Aalto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,Bundeswehr University Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,Bar-Ilan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,University of Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,Tel Aviv University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,University of Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,De La Salle University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,IIT Kharagpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,Tulane University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,Pennsylvania State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,IIT Mandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,Open University UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,University of Warwick,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,Univ. of California - Santa Barbara,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,Cornell University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,IIT Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,IISc Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,Simon Fraser University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,University of Warwick,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,Kansas State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,Chulalongkorn University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,University College London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,Trinity College Dublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,University of Helsinki,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,Heidelberg University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,University of Warwick,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,University of Wroclaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,City University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,City University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,IMDEA Networks Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,IMDEA Networks Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,De La Salle University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,De La Salle University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,Michigan State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,IIIT Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,BITS Pilani,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,University of Louisiana - Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,University of Louisiana - Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,Univ. of California - San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,University of Louisiana - Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,IIT Madras,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,Michigan State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,Monash University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,University of Massachusetts Amherst,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,Stony Brook University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,Western Sydney University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,Massey University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,IIT Indore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,Arizona State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,University of Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,IGDTUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,University of Windsor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,Oklahoma State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,KIIT Bhubaneswar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,KIIT Bhubaneswar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,University of Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,Nanyang Technological University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,Kent State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,KTH Royal Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,Princeton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,King Abdulaziz University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,Univ. of California - San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,IIT Guwahati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,University of Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,Washington University in St. Louis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,Ben-Gurion University of the Negev,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,Pennsylvania State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,Boğaziçi University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,Boğaziçi University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,Colorado State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,Monash University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,Columbia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,Technion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,Ben-Gurion University of the Negev,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,National Institute of Informatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,University of Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,BUET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,University of Alberta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,IIT Guwahati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,IIIT Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,IIIT Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,ISI Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,Stanford University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,Emory University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,University of Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,Boston University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,University of Maryland - College Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,University of Louisiana - Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,IIIT Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,Rice University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,University of Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,IIT Patna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,Florida State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,Rice University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,SUTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,University of Texas at Arlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,BITS Pilani,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,IIT Kanpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,Plaksha University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,University of Colorado Boulder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,Georgia State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,University of Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,CUNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,BITS Pilani-Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,University of Tokyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,Max Planck Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,IIT Patna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,Arizona State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,KIIT Bhubaneswar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,DAIICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,LUMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,University of Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0
